门店名称,系统名称,大区,小区,省名称,地城市,渠道
华润南京应天西路购物广场,苏果南京应天生活广场店,东区,苏沪区,江苏,南京,苏果
华润南京苏果中山北路,华润苏果南京中山北路店,东区,苏沪区,江苏,南京,苏果
华润南京苏果文靖路,苏果南京文靖路社区301店,东区,苏沪区,江苏,南京,苏果
溧水万辰国际购物广场(801501),苏果南京溧水万辰店,东区,苏沪区,江苏,南京,苏果
华润南京苏果文昌巷,苏果南京文昌巷店,东区,苏沪区,江苏,南京,苏果
华润南京苏果清凉门,苏果南京清凉门店,东区,苏沪区,江苏,南京,苏果
铁匠营社区店,苏果南京铁匠营店,东区,苏沪区,江苏,南京,苏果
梅山华润苏果购物广场,苏果南京梅山街道店,东区,苏沪区,江苏,南京,苏果
华润南京苏果金浦,苏果南京金浦广场店,东区,苏沪区,江苏,南京,苏果
百水桥社区店,苏果南京百水芊城店,东区,苏沪区,江苏,南京,苏果
华润南京苏果将军大道,苏果南京将军大道店,东区,苏沪区,江苏,南京,苏果
华润南京苏果光华路购物广场,苏果南京光华路店,东区,苏沪区,江苏,南京,苏果
华润苏果花园路购物广场,苏果南京花园路店,东区,苏沪区,江苏,南京,苏果
华润南京苏果大厂钻石,苏果南京六合钻石星城店,东区,苏沪区,江苏,南京,苏果
华润南京苏果春江新城,苏果南京春江新城店,东区,苏沪区,江苏,南京,苏果
华润南京江东南路店,苏果南京江东南路店,东区,苏沪区,江苏,南京,苏果
溧水珍珠南路社区店,苏果南京珍珠南路店,东区,苏沪区,江苏,南京,苏果
高淳天河路购物广场,苏果南京高淳天河路店,东区,苏沪区,江苏,南京,苏果
高淳北漪路购物广场,苏果南京北漪路店,东区,苏沪区,江苏,南京,苏果
华润苏果迈皋桥平价店,苏果南京迈皋桥平价店,东区,苏沪区,江苏,南京,苏果
华润苏果万寿村社区,华润苏果南京万寿村店,东区,苏沪区,江苏,南京,苏果
汪家村购物广场,苏果南京汪家村购物广场店,东区,苏沪区,江苏,南京,苏果
句容建设路义台街购物广场,苏果镇江句容建设路店,东区,苏沪区,江苏,南京,苏果
苏果大厂美利广场购物广场,苏果南京美利广场店,东区,苏沪区,江苏,南京,苏果
沃尔玛赛虹桥店,沃尔玛南京赛虹桥店,东区,苏沪区,江苏,南京,沃尔玛
沃尔玛桥北店,沃尔玛南京桥北店,东区,苏沪区,江苏,南京,沃尔玛
沃尔玛迈皋桥,沃尔玛南京广鼎店,东区,苏沪区,江苏,南京,沃尔玛
沃尔沃新街口店,沃尔玛南京新街口分店,东区,苏沪区,江苏,南京,沃尔玛
永辉南京仙林万达店,永辉南京仙林万达店,东区,苏沪区,江苏,南京,永辉
江苏南京市--南京新城吾悦广场店,永辉南京吾悦广场店,东区,苏沪区,江苏,南京,永辉
永辉高淳店,永辉南京悦达广场店,东区,苏沪区,江苏,南京,永辉
南京市江宁万达店,永辉南京竹山路店,东区,苏沪区,江苏,南京,永辉
江苏永辉超市有限公司南京滨江新城分公司,永辉南京明发外滩店,东区,苏沪区,江苏,南京,永辉
南通润茂商业有限公司,大润发南通观音山店,东区,苏沪区,江苏,南通,大润发
大润发南通任港陆店,大润发南通任港路店,东区,苏沪区,江苏,南通,大润发
南通通润发有限公司,大润发南通人民中路店,东区,苏沪区,江苏,南通,大润发
南通欧尚超市有限公司工农店,欧尚南通工农店,东区,苏沪区,江苏,南通,大润发
南通山姆会员店,山姆南通深南路店,东区,苏沪区,江苏,南通,山姆
海安县贵都购物广场,苏果南通中坝南路店,东区,苏沪区,江苏,南通,苏果
海门市龙信广场店,永辉南通海门龙信广场店,东区,苏沪区,江苏,南通,永辉
沛县汉城路城投国际购物广场,苏果徐州沛县鼓楼店,东区,苏沪区,江苏,沛县,苏果
大润发邳州店,大润发徐州邳州店,东区,苏沪区,江苏,邳州,大润发
大润发邳州店,大润发徐州邳州店,东区,苏沪区,江苏,邳州,大润发
启东润泰商业有限公司,大润发南通启东店,东区,苏沪区,江苏,启东,大润发
南通欧尚超市有限公司如东店,欧尚南通如东店,东区,苏沪区,江苏,如东县,大润发
大润发射阳店,大润发盐城射阳店,东区,苏沪区,江苏,射阳县,大润发
射阳龙翔阳光新城购物广场,华润万家盐城射阳龙翔阳光新城购物广场店,东区,苏沪区,江苏,射阳县,苏果
苏州欧尚超市有限公司沐阳店台州南店,欧尚宿迁沭阳店,东区,苏沪区,江苏,沭阳县,大润发
永辉沭阳中央商场店,永辉宿迁沭阳中央广场店,东区,苏沪区,江苏,沭阳县,永辉
大润发泗洪店,大润发泗洪青阳路店,东区,苏沪区,江苏,泗洪县,大润发
苏杭时代（甪直店）,苏杭时代苏州鸣市路店,东区,苏沪区,江苏,苏州,GT-MT
大润发苏州何山二店,大润发苏州长江路店,东区,苏沪区,江苏,苏州,大润发
苏州新欧尚超市发展有限公司相城店,欧尚苏州相城店,东区,苏沪区,江苏,苏州,大润发
苏州欧尚超市有限公司盛泽店,欧尚苏州盛泽店,东区,苏沪区,江苏,苏州,大润发
华润车坊店,华润万家苏州车坊店,东区,苏沪区,江苏,苏州,华润
华润吴中店,华润苏州吴中店,东区,苏沪区,江苏,苏州,华润
华润东山店,华润万家苏州紫金路店,东区,苏沪区,江苏,苏州,华润
木渎天平店,华润万家苏州木渎天平店,东区,苏沪区,江苏,苏州,华润
华润园区店,华润万家苏州津梁路店,东区,苏沪区,江苏,苏州,华润
华润金枫店,华润万家苏州金枫路店,东区,苏沪区,江苏,苏州,华润
华润越溪店,华润万家苏州吴中越溪店,东区,苏沪区,江苏,苏州,华润
MART新湖店,华润万家苏州新湖广场店,东区,苏沪区,江苏,苏州,华润OLE
苏州悦家超市有限公司人民北路店,家乐福苏州人民路店,东区,苏沪区,江苏,苏州,家乐福
苏州悦家超市有限公司家乐福东环店,家乐福苏州东环店,东区,苏沪区,江苏,苏州,家乐福
苏州悦家超市有限公司家乐福体育中心店,悦家苏州体育中心店,东区,苏沪区,江苏,苏州,家乐福
苏杭时代跨塘锦丰广场店,苏杭时代苏州锦丰店,东区,苏沪区,江苏,苏州,经销商
锦江麦德龙现购苏州高新区商场,麦德龙苏州长江路店,东区,苏沪区,江苏,苏州,麦德龙
苏州山姆会员商店,山姆苏州西华林店,东区,苏沪区,江苏,苏州,山姆
沃尔玛苏州南门店,沃尔玛苏州东吴北路店,东区,苏沪区,江苏,苏州,沃尔玛
江苏苏州市--永辉生活高铁吾悦广场店,永辉苏州高铁新城吾悦广场店,东区,苏沪区,江苏,苏州,永辉
江苏苏州市--永辉生活青剑湖店,永辉苏州青剑湖店,东区,苏沪区,江苏,苏州,永辉
永辉苏州市吴江新城店,永辉苏州吴江新城店,东区,苏沪区,江苏,苏州,永辉
永辉吴中万达店,永辉苏州吴中石湖西路店,东区,苏沪区,江苏,苏州,永辉
江苏永辉超市有限公司苏州桐泾路分公司,永辉苏州枫桥路店,东区,苏沪区,江苏,苏州,永辉
永辉江苏宿迁市--宿迁万达广场店,永辉宿迁万达广场店9850,东区,苏沪区,江苏,宿迁,永辉
徐州睢宁八一路购物广场(803901),苏果徐州睢宁店,东区,苏沪区,江苏,睢宁县,苏果
太仓沃尔玛购物广场,沃尔玛太仓上海西路店,东区,苏沪区,江苏,太仓,沃尔玛
大润发姜堰店,大润发泰州姜堰店,东区,苏沪区,江苏,泰州,大润发
大润发泰州海陵店,大润发泰州梅兰东路店,东区,苏沪区,江苏,泰州,大润发
高港大润发,大润发泰州金港中路店,东区,苏沪区,江苏,泰州,大润发
大润发无锡凤宾店,大润发无锡凤宾路店,东区,苏沪区,江苏,无锡,大润发
大润发无锡广瑞路店,大润发无锡广瑞店,东区,苏沪区,江苏,无锡,大润发
无锡大润发盛岸路店,大润发无锡盛岸西路店,东区,苏沪区,江苏,无锡,大润发
无锡大润发盛岸路店,大润发无锡盛岸西路店,东区,苏沪区,江苏,无锡,大润发
无锡润途商业有限公司,大润发无锡锡山店,东区,苏沪区,江苏,无锡,大润发
无锡欧尚超市有限公司锡山店,欧尚无锡锡山店,东区,苏沪区,江苏,无锡,大润发
无锡欧尚超市有限公司锡山店,欧尚无锡锡山店,东区,苏沪区,江苏,无锡,大润发
无锡欧尚超市有限公司蠡湖店,欧尚无锡蠡湖店,东区,苏沪区,江苏,无锡,大润发
华润太湖店,华润万家无锡太湖店,东区,苏沪区,江苏,无锡,华润
华润滨湖店,华润万家无锡滨湖店,东区,苏沪区,江苏,无锡,华润
无锡悦家商业有限公司阳光店,家乐福无锡阳光店,东区,苏沪区,江苏,无锡,家乐福
无锡悦家商业有限公司宝龙店,家乐福无锡宝龙店,东区,苏沪区,江苏,无锡,家乐福
无锡悦家商业有限公司哥伦布店,家乐福无锡哥伦布店,东区,苏沪区,江苏,无锡,家乐福
无锡悦家商业有限公司奥林花园店,家乐福无锡奥林花园店,东区,苏沪区,江苏,无锡,家乐福
无锡悦家商业有限公司凤加店,家乐福无锡凤翔店,东区,苏沪区,江苏,无锡,家乐福
无锡悦家商业有限公司,家乐福无锡永乐店,东区,苏沪区,江苏,无锡,家乐福
麦德龙现购自运公司无锡商场,麦德龙无锡团结店,东区,苏沪区,江苏,无锡,麦德龙
华润万家(无锡新光店),华润万家苏果无锡新光店,东区,苏沪区,江苏,无锡,苏果
特易购商业(江苏)有限公司无锡政和分公司,华润万家苏果无锡澄南店,东区,苏沪区,江苏,无锡,苏果
沃尔玛无锡金城店,沃尔玛无锡金城店,东区,苏沪区,江苏,无锡,沃尔玛
永辉无锡融创茂店,永辉无锡融创茂店,东区,苏沪区,江苏,无锡,永辉
江苏永辉超市有限公司无锡清扬路分公司,永辉无锡清扬路店,东区,苏沪区,江苏,无锡,永辉
江苏永辉超市有限公司无锡政和大道分公司,永辉无锡惠山万达店,东区,苏沪区,江苏,无锡,永辉
徐州润瑞商业有限公司,大润发徐州铜山店,东区,苏沪区,江苏,徐州,大润发
徐州润瑞商业有限公司,大润发徐州铜山店,东区,苏沪区,江苏,徐州,大润发
徐州悦家商业有限公司徐州复兴路店,家乐福徐州复兴店,东区,苏沪区,江苏,徐州,家乐福
徐州悦家商业有限公司,家乐福徐州金地店,东区,苏沪区,江苏,徐州,家乐福
徐州坝子街购物广场,苏果徐州坝子街店,东区,苏沪区,江苏,徐州,苏果
永辉江苏徐州市--徐州云龙万达广场店,永辉徐州云龙万达广场店,东区,苏沪区,江苏,徐州,永辉
大润发盐都店,大润发盐城盐都店,东区,苏沪区,江苏,盐城,大润发
盐城大润发先锋店,大润发盐城先锋岛店,东区,苏沪区,江苏,盐城,大润发
永辉超市万达店,永辉盐城西环路万达店,东区,苏沪区,江苏,盐城,永辉
盐城市新纪元广场店,新纪元盐城新纪元广场店,东区,苏沪区,江苏,盐城,永辉
永辉江盐城中南城店,永辉盐城中南城店,东区,苏沪区,江苏,盐城,永辉
江苏永辉超市有限公司盐城人民路分公司,永辉盐城人民中路宝龙店,东区,苏沪区,江苏,盐城,永辉
扬中扬子城市购物广场,扬子城市购物广场镇江扬中店,东区,苏沪区,江苏,扬中,苏果
大润发蒋王店,大润发扬州蒋王店,东区,苏沪区,江苏,扬州,大润发
大润发蒋王店,大润发扬州蒋王店,东区,苏沪区,江苏,扬州,大润发
大润发江都店,大润发扬州江都广州路店,东区,苏沪区,江苏,扬州,大润发
大润发广陵店,大润发扬州文昌中路店,东区,苏沪区,江苏,扬州,大润发
沃尔玛四望亭店,沃尔玛扬州四望亭路店,东区,苏沪区,江苏,扬州,沃尔玛
永辉新城吾悦店,永辉扬州竹西路店,东区,苏沪区,江苏,扬州,永辉
永辉万达店,永辉扬州邗江中路万达店,东区,苏沪区,江苏,扬州,永辉
仪征工农南路购物广场,苏果扬州工农南路店,东区,苏沪区,江苏,仪征,苏果
苏果仪征万年大道,苏果仪征万年大道店,东区,苏沪区,江苏,仪征,苏果
大润发氿滨分公司,大润发宜兴氿滨南路店,东区,苏沪区,江苏,宜兴,大润发
昆山润华商业有限公司宜兴分公司,大润发宜兴城北店,东区,苏沪区,江苏,宜兴,大润发
30001-39-江苏大统华购物中心有限公司宜兴城东店0022,大统华无锡城东店,东区,苏沪区,江苏,宜兴,大统华
宜兴城北大统华,大统华无锡宜兴城北店,东区,苏沪区,江苏,宜兴,大统华
30001-10-江苏大统华购物中心有限公司-丁山分公司,大统华无锡丁山店,东区,苏沪区,江苏,宜兴,大统华
30001-0001-江苏大统华购物中心有限公司0001,大统华宜兴人民路店,东区,苏沪区,江苏,宜兴,大统华
张家港金港大润发商业有限公司,大润发苏州金港店,东区,苏沪区,江苏,张家港,大润发
张家港大润发商业有限公司,大润发张家港塘桥店,东区,苏沪区,江苏,张家港,大润发
苏州欧尚超市有限公司张家港东二环店,欧尚苏州张家港店,东区,苏沪区,江苏,张家港,大润发
永辉江苏苏州市--张家港人民东路店,永辉苏州张家港人民东路店,东区,苏沪区,江苏,张家港,永辉
大润发镇江大港店,大润发镇江大港店,东区,苏沪区,江苏,镇江,大润发
镇江大润发京口店,大润发镇江京口店,东区,苏沪区,江苏,镇江,大润发
昆山润华商业有限公司镇江分公司,大润发镇江中山桥店,东区,苏沪区,江苏,镇江,大润发
镇江欧尚超市有限公司学府店,欧尚镇江学府路店,东区,苏沪区,江苏,镇江,大润发
镇江吾悦广场苏宁永辉店,永辉镇江吾悦广场店,东区,苏沪区,江苏,镇江,永辉
江苏永辉超市有限公司金谷路分公司,永辉镇江宝龙广场店,东区,苏沪区,江苏,镇江,永辉
上海世纪联华超市南桥有限公司,世纪联华上海南桥店,东区,苏沪区,上海,上海,世纪联华
上海世纪联华超市奉贤有限公司,世纪联华上海奉贤店,东区,苏沪区,上海,上海,世纪联华
上海世纪联华超市浦东御桥店有限公司,世纪联华上海御桥店,东区,苏沪区,上海,上海,世纪联华
上海世纪联华超市淞南有限公司,联华上海淞南店,东区,苏沪区,上海,上海,世纪联华
上海世纪联华超市青浦有限公司,世纪联华上海青浦店,东区,苏沪区,上海,上海,世纪联华
上海世纪联华超市虹口有限公司,世纪联华上海东宝店,东区,苏沪区,上海,上海,世纪联华
上海世纪联华超市嘉定有限公司,世纪联华上海嘉定店,东区,苏沪区,上海,上海,世纪联华
大润发上海南翔店,大润发上海南翔店,东区,苏沪区,上海,上海,大润发
